genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.885		VBIPedAci303_0885		85601	85720	-	120		hypothetical protein	FIG00638284	PLF_1253_00002234	PGF_02753677			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.886	HMPREF9024_00838	VBIPedAci303_0886		85745	86269	-	525		Negative regulator of phenolic acid metabolism PadR	FIG00108063	PLF_1253_00000963	PGF_00025416			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.887	HMPREF9024_00839	VBIPedAci303_0887		86291	86827	-	537		Phenolic acid decarboxylase (EC 4.1.1.-)	FIG00023936	PLF_1253_00000978	PGF_00033019		4.1.1.-|Carboxy-lyases.	00053|Ascorbate and aldarate metabolism;00130|Ubiquinone and other terpenoid-quinone biosynthesis;00230|Purine metabolism;00330|Arginine and proline metabolism;00350|Tyrosine metabolism;00351|1,1,1-Trichloro-2,2-bis(4-chlorophenyl)ethane (DDT) degradation;00360|Phenylalanine metabolism;00362|Benzoate degradation via hydroxylation;00380|Tryptophan metabolism;00620|Pyruvate metabolism;00621|Biphenyl degradation;00622|Toluene and xylene degradation;00624|1- and 2-Methylnaphthalene degradation;00625|Tetrachloroethene degradation;00626|Naphthalene and anthracene degradation;00940|Phenylpropanoid biosynthesis
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.888	HMPREF9024_00840	VBIPedAci303_0888		87078	87464	-	387		PTS system, mannose-specific IIA component (EC 2.7.1.191)	FIG00002236	PLF_1253_00001216	PGF_06621789			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.889	HMPREF9024_00841	VBIPedAci303_0889		87502	88497	-	996		Putative glucosamine-fructose-6-phosphate aminotransferase	FIG00000038	PLF_1253_00001234	PGF_03066827			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.890	HMPREF9024_00842	VBIPedAci303_0890		88522	89598	-	1077		putative glucosamine-fructose-6-phosphate aminotransferase	FIG00000038	PLF_1253_00001279	PGF_00407138			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.891	HMPREF9024_00843	VBIPedAci303_0891		89620	90441	-	822		PTS system, mannose-specific IID component	FIG00000924	PLF_1253_00001218	PGF_00644224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.892	HMPREF9024_00844	VBIPedAci303_0892		90422	91252	-	831		PTS system, mannose-specific IIC component	FIG00011554	PLF_1253_00001217	PGF_01653368			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.893	HMPREF9024_00845	VBIPedAci303_0893		91269	91742	-	474		PTS system, mannose-specific IIB component (EC 2.7.1.191)	FIG00001968	PLF_1253_00001181	PGF_08661804			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.894	HMPREF9024_00846	VBIPedAci303_0894		91760	92452	-	693		Transcriptional regulator, GntR family	FIG00621925	PLF_1253_00001246	PGF_06916656	GO:0003677|DNA binding;GO:0003700|transcription factor activity;GO:0005622|intracellular;GO:0006813|potassium ion transport;GO:0008324|cation transmembrane transporter activity;GO:0009058|biosynthetic process;GO:0030528|transcription regulator activity;GO:0045449|regulation of transcription		
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.895	HMPREF9024_00847	VBIPedAci303_0895		92454	93179	-	726		Transcriptional regulator, GntR family	FIG00621925	PLF_1253_00001247	PGF_06916656	GO:0003677|DNA binding;GO:0003700|transcription factor activity;GO:0005622|intracellular;GO:0006813|potassium ion transport;GO:0008324|cation transmembrane transporter activity;GO:0009058|biosynthetic process;GO:0030528|transcription regulator activity;GO:0045449|regulation of transcription		
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.896	HMPREF9024_00848	VBIPedAci303_0896		93494	94174	-	681		2-haloalkanoic acid dehalogenase (EC 3.8.1.2)	FIG00004502	PLF_1253_00000889	PGF_00064026	GO:0018784|(S)-2-haloacid dehalogenase activity	3.8.1.2|(S)-2-haloacid dehalogenase	00361|gamma-Hexachlorocyclohexane degradation;00625|Tetrachloroethene degradation
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.897	HMPREF9024_00849	VBIPedAci303_0897		94337	94876	+	540		hypothetical protein	FIG00906169	PLF_1253_00001527	PGF_02753388			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.898	HMPREF9024_00850	VBIPedAci303_0898		95729	97408	-	1680		Oleate hydratase (EC 4.2.1.53)	FIG00744464	PLF_1253_00000035	PGF_02039661	GO:0050151|oleate hydratase activity	4.2.1.53|Oleate hydratase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.899	HMPREF9024_00851	VBIPedAci303_0899		97640	97960	-	321		hypothetical protein	FIG00906344	PLF_1253_00000824	PGF_05941907			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.900	HMPREF9024_00852	VBIPedAci303_0900		98208	100025	-	1818		Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	FIG00000038	PLF_1253_00000373	PGF_01960322	GO:0004360|glutamine-fructose-6-phosphate transaminase (isomerizing) activity	2.6.1.16|Glutamine--fructose-6-phosphate transaminase (isomerizing)	00250|Alanine, aspartate and glutamate metabolism;00520|Amino sugar and nucleotide sugar metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.901	HMPREF9024_00853	VBIPedAci303_0901		100282	101643	-	1362		Phosphoglucosamine mutase (EC 5.4.2.10)	FIG00009682	PLF_1253_00000137	PGF_01137124	GO:0008966|phosphoglucosamine mutase activity	5.4.2.10|Phosphoglucosamine mutase	00520|Amino sugar and nucleotide sugar metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.902	HMPREF9024_00854	VBIPedAci303_0902		101769	102668	-	900		Uncharacterized secreted protein associated with spyDAC	FIG00137498	PLF_1253_00001027	PGF_05461869			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.903	HMPREF9024_00855	VBIPedAci303_0903		102669	103520	-	852		Diadenylate cyclase spyDAC; Bacterial checkpoint controller DisA with nucleotide-binding domain	FIG00006310	PLF_1253_00000311	PGF_01212500			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.904	HMPREF9024_00856	VBIPedAci303_0904		103688	104587	-	900		UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98)	FIG00000163	PLF_1253_00000764	PGF_00063974		1.3.1.98|UDP-N-acetylmuramate dehydrogenase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.905	HMPREF9024_00857	VBIPedAci303_0905		104652	105569	-	918		Oxidoreductase, Gfo/Idh/MocA family	FIG00748091	PLF_1253_00006271	PGF_00738912			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.906	HMPREF9024_00858	VBIPedAci303_0906		105643	106179	+	537		Exonuclease	FIG00743444	PLF_1253_00000326	PGF_00425062			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.907	HMPREF9024_00859	VBIPedAci303_0907		106172	106678	-	507		Acetyltransferase TM0577	FIG00905362	PLF_1253_00000872	PGF_04603431			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.908	HMPREF9024_00860	VBIPedAci303_0908		106668	107141	-	474		tRNA threonylcarbamoyladenosine biosynthesis protein TsaE	FIG00000228	PLF_1253_00000759	PGF_03753407			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.909	HMPREF9024_00861	VBIPedAci303_0909		107142	107834	-	693		Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)	FIG00000538	PLF_1253_00000783	PGF_00066139		3.2.2.27|Uracil-DNA glycosylase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.910	HMPREF9024_00862	VBIPedAci303_0910		107945	108817	+	873		hydrolase, HAD superfamily, Cof family	FIG00746622	PLF_1253_00000802	PGF_02754973			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.911	HMPREF9024_00863	VBIPedAci303_0911		108837	109325	+	489		hypothetical protein	FIG00906463	PLF_1253_00000849	PGF_02754981			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.912	HMPREF9024_00864	VBIPedAci303_0912		109394	109954	+	561		Acetyltransferase (GNAT family) SAS0976	FIG00627267	PLF_1253_00000875	PGF_06973416			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.913	HMPREF9024_00865	VBIPedAci303_0913		110074	110541	-	468		tmRNA-binding protein SmpB	FIG00000194	PLF_1253_00000848	PGF_00413554			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.914	HMPREF9024_00866	VBIPedAci303_0914		110557	112908	-	2352		3'-to-5' exoribonuclease RNase R	FIG00000308	PLF_1253_00000216	PGF_04962192			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.915	HMPREF9024_00867	VBIPedAci303_0915		113053	113226	-	174		Protein translocase membrane subunit SecG	FIG00001563	PLF_1253_00000623	PGF_10456344			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.916	HMPREF9024_00868	VBIPedAci303_0916		113419	114741	-	1323		Enolase (EC 4.2.1.11)	FIG00000118	PLF_1253_00000321	PGF_02516909	GO:0004634|phosphopyruvate hydratase activity	4.2.1.11|Phosphopyruvate hydratase	00010|Glycolysis / Gluconeogenesis;00680|Methane metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.917	HMPREF9024_00869	VBIPedAci303_0917		114810	115565	-	756		Triosephosphate isomerase (EC 5.3.1.1)	FIG00000076	PLF_1253_00000754	PGF_04574228	GO:0004807|triose-phosphate isomerase activity	5.3.1.1|Triose-phosphate isomerase	00010|Glycolysis / Gluconeogenesis;00051|Fructose and mannose metabolism;00562|Inositol phosphate metabolism;00710|Carbon fixation in photosynthetic organisms
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.918	HMPREF9024_00870	VBIPedAci303_0918		115650	116852	-	1203		Phosphoglycerate kinase (EC 2.7.2.3)	FIG00054459	PLF_1253_00000590	PGF_02277678	GO:0004618|phosphoglycerate kinase activity	2.7.2.3|Phosphoglycerate kinase	00010|Glycolysis / Gluconeogenesis;00710|Carbon fixation in photosynthetic organisms
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.919	HMPREF9024_00871	VBIPedAci303_0919		116981	118003	-	1023		NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	FIG00132586	PLF_1253_00000546	PGF_00024478	GO:0004365|glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity	1.2.1.12|Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	00010|Glycolysis / Gluconeogenesis
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.920	HMPREF9024_00872	VBIPedAci303_0920		118071	119102	-	1032		Central glycolytic genes regulator	FIG00630356	PLF_1253_00000458	PGF_00417381			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.921	HMPREF9024_00873	VBIPedAci303_0921		119288	120613	-	1326		RNA polymerase sigma-54 factor RpoN	FIG00006092	PLF_1253_00000643	PGF_00046403			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	tRNA	fig|563194.3.rna.6	HMPREF9024_02505	VBIPedAci303_r006		120688	120759	+	72		tRNA-Arg-CCG						
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.922	HMPREF9024_00874	VBIPedAci303_0922		121157	121750	+	594		ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92)	FIG00000028	PLF_1253_00000233	PGF_00285620		3.4.21.92|Endopeptidase Clp	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.923	HMPREF9024_00875	VBIPedAci303_0923		121827	122102	-	276		hypothetical protein	FIG00906275	PLF_1253_00001058	PGF_02753270			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.924	HMPREF9024_00876	VBIPedAci303_0924		122204	125011	-	2808		hypothetical protein	FIG00638284	PLF_1253_00000177	PGF_08225224			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.925	HMPREF9024_00877	VBIPedAci303_0925		125280	126209	-	930		Sporulation transcription regulator WhiA	FIG00629453	PLF_1253_00000338	PGF_00425738			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.926	HMPREF9024_00878	VBIPedAci303_0926		126221	127222	-	1002		FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like	FIG00002813	PLF_1253_00000341	PGF_08005402			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.927	HMPREF9024_00879	VBIPedAci303_0927		127219	128106	-	888		RNase adapter protein RapZ	FIG00229225	PLF_1253_00000329	PGF_03788368			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.928	HMPREF9024_00880	VBIPedAci303_0928		128292	131135	-	2844		Excinuclease ABC subunit A	FIG00000147	PLF_1253_00000080	PGF_04041316	GO:0005524|ATP binding;GO:0016887|ATPase activity		
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.929	HMPREF9024_00881	VBIPedAci303_0929		131148	133151	-	2004		Excinuclease ABC subunit B	FIG00000146	PLF_1253_00000081	PGF_00950554	GO:0003676|nucleic acid binding;GO:0003677|DNA binding;GO:0004386|helicase activity;GO:0004518|nuclease activity;GO:0005524|ATP binding;GO:0006289|nucleotide-excision repair		
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.930	HMPREF9024_00882	VBIPedAci303_0930		133283	133912	-	630		Nucleotidase YfbR, HD superfamily	FIG00002026	PLF_1253_00000967	PGF_00026461			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.931	HMPREF9024_00883	VBIPedAci303_0931		134329	136053	-	1725		Phosphoglucosamine mutase (EC 5.4.2.10) / Phosphomannomutase (EC 5.4.2.8)	FIG00002568	PLF_1253_00000589	PGF_02977642	GO:0004615|phosphomannomutase activity;GO:0008966|phosphoglucosamine mutase activity	5.4.2.10|Phosphoglucosamine mutase;5.4.2.8|Phosphomannomutase	00051|Fructose and mannose metabolism;00520|Amino sugar and nucleotide sugar metabolism;00520|Amino sugar and nucleotide sugar metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.932	HMPREF9024_00884	VBIPedAci303_0932		136299	137222	-	924		Thioredoxin reductase (EC 1.8.1.9)	FIG00018396	PLF_1253_00000725	PGF_01625234	GO:0004791|thioredoxin-disulfide reductase activity	1.8.1.9|Thioredoxin-disulfide reductase	00240|Pyrimidine metabolism;00450|Selenoamino acid metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.933	HMPREF9024_00885	VBIPedAci303_0933		137413	138288	-	876		UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	FIG00000108	PLF_1253_00000771	PGF_00064393	GO:0003983|UTP:glucose-1-phosphate uridylyltransferase activity	2.7.7.9|UTP--glucose-1-phosphate uridylyltransferase	00040|Pentose and glucuronate interconversions;00052|Galactose metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.934	HMPREF9024_00886	VBIPedAci303_0934		138311	139327	-	1017		Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	FIG00000309	PLF_1253_00000384	PGF_00008611	GO:0047952|glycerol-3-phosphate dehydrogenase [NAD(P)+] activity	1.1.1.94|Glycerol-3-phosphate dehydrogenase (NAD(P)(+))	00564|Glycerophospholipid metabolism
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.935	HMPREF9024_00887	VBIPedAci303_0935		139404	140249	-	846		Prolipoprotein diacylglyceryl transferase	FIG00000985	PLF_1253_00000617	PGF_05621995			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.936	HMPREF9024_00888	VBIPedAci303_0936		140262	141200	-	939		HPr kinase/phosphorylase	FIG00004170	PLF_1253_00000396	PGF_04645019			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.937	HMPREF9024_00889	VBIPedAci303_0937		141216	141575	-	360		hypothetical protein	FIG00773824	PLF_1253_00011061	PGF_10684779			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.938	HMPREF9024_00890	VBIPedAci303_0938		141594	141908	-	315		hypothetical protein	FIG00906585	PLF_1253_00001528	PGF_02753389			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.939	HMPREF9024_00891	VBIPedAci303_0939		142107	142769	-	663		Phosphate transport system regulatory protein PhoU	FIG00104848	PLF_1253_00000132	PGF_00984073			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.940	HMPREF9024_00892	VBIPedAci303_0940		142782	143540	-	759		Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	FIG00011114	PLF_1253_00000579	PGF_06213055			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.941	HMPREF9024_00893	VBIPedAci303_0941		143553	144350	-	798		Phosphate ABC transporter, ATP-binding protein PstB (TC 3.A.1.7.1)	FIG00011114	PLF_1253_00000580	PGF_06213055			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.942	HMPREF9024_00894	VBIPedAci303_0942		144364	145251	-	888		Phosphate ABC transporter, permease protein PstA (TC 3.A.1.7.1)	FIG00083946	PLF_1253_00000581	PGF_01072302			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.943	HMPREF9024_00895	VBIPedAci303_0943		145248	146162	-	915		Phosphate ABC transporter, permease protein PstC (TC 3.A.1.7.1)	FIG00018561	PLF_1253_00000582	PGF_02405545			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.944	HMPREF9024_00896	VBIPedAci303_0944		146155	147036	-	882		Phosphate ABC transporter, substrate-binding protein PstS (TC 3.A.1.7.1)	FIG00010508	PLF_1253_00000576	PGF_07668761			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.945	HMPREF9024_00897	VBIPedAci303_0945		147264	148652	-	1389		Phosphate regulon sensor protein PhoR (SphS) (EC 2.7.13.3)	FIG00073301	PLF_1253_00000131	PGF_10125211		2.7.13.3|Histidine kinase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.946	HMPREF9024_00898	VBIPedAci303_0946		148624	149328	-	705		Phosphate regulon transcriptional regulatory protein PhoB (SphR)	FIG01290653	PLF_1253_00001090	PGF_09160328			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.947	HMPREF9024_00899	VBIPedAci303_0947		149340	150338	-	999		Peptide chain release factor 2 @ programmed frameshift-containing	FIG00624891	PLF_1253_00000565	PGF_00696203			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.948	HMPREF9024_00900	VBIPedAci303_0948		150534	152897	-	2364		Protein translocase subunit SecA	FIG00034293	PLF_1253_00000620	PGF_10049811			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.949	HMPREF9024_00901	VBIPedAci303_0949		153046	153600	-	555		Ribosome hibernation promoting factor Hpf	FIG00001306	PLF_1253_00000672	PGF_01382519			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.950	HMPREF9024_00902	VBIPedAci303_0950		153729	154403	-	675		ComF operon protein C	FIG00008752	PLF_1253_00001196	PGF_07552324			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.951	HMPREF9024_00903	VBIPedAci303_0951		154400	155719	-	1320		ComF operon protein A, DNA transporter ATPase	FIG00010414	PLF_1253_00000445	PGF_00418737			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.952	HMPREF9024_00904	VBIPedAci303_0952		155751	156389	+	639		FIG000605: protein co-occurring with transport systems (COG1739)	FIG00000605	PLF_1253_00000331	PGF_00425679			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.953	HMPREF9024_00905	VBIPedAci303_0953		156457	157632	-	1176		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase (EC 2.7.8.33)	FIG01955782	PLF_1253_00000172	PGF_00780840	GO:0036380|UDP-N-acetylglucosamine-undecaprenyl-phosphate N-acetylglucosaminephosphotransferase activity	2.7.8.33|UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.954	HMPREF9024_00906	VBIPedAci303_0954		157854	159686	-	1833		Uncharacterized amino acid permease YdaO	FIG01210157	PLF_1253_00000168	PGF_02155458			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.955	HMPREF9024_00907	VBIPedAci303_0955		159986	161608	-	1623		Heat shock protein 60 kDa family chaperone GroEL	FIG00000056	PLF_1253_00000398	PGF_01212739			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.956	HMPREF9024_00908	VBIPedAci303_0956		161631	161915	-	285		Heat shock protein 10 kDa family chaperone GroES	FIG00009229	PLF_1253_00000399	PGF_09581668			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.957	HMPREF9024_00909	VBIPedAci303_0957		162105	162752	+	648		CAAX amino terminal protease family protein	FIG00745068	PLF_1253_00000051	PGF_01315021			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.958	HMPREF9024_00910	VBIPedAci303_0958		164168	164839	-	672		CRISPR-associated protein, Csn2 family	FIG00751494	PLF_1253_00001453	PGF_00241597			
563194.3	Pediococcus acidilactici 7_4	NZ_GG730085	PATRIC	CDS	fig|563194.3.peg.959	HMPREF9024_00911	VBIPedAci303_0959		164836	164985	-	150		CRISPR-associated protein Cas2	FIG00004334	PLF_1253_00001273	PGF_02457780			
